data,no2_mitja,no2_max,temperatura,humitat,precipitacio,vent_velocitat,vent_max,pressio,dia_setmana_num,es_cap_setmana,mes,any_,hores_amb_dada,no2_lag1,no2_lag2,no2_lag7,no2_mm3,no2_mm7,vent_lag1,precip_lag1,dia_any_sin,dia_any_cos
2026-02-13,37.21,82.0,11.47,74.96,18.5,9.17,20.2,992.45,5,False,2,2026,24,9.29,16.79,30.08,21.68,21.97,29.42,0.0,0.6871,0.7266
2026-02-14,13.88,31.0,12.37,63.0,0.2,12.88,21.6,993.95,6,True,2,2026,24,37.21,9.29,15.54,21.1,22.99,9.17,18.5,0.6995,0.7147
2026-02-15,13.63,51.0,10.09,62.13,0.0,9.83,26.1,1012.66,0,True,2,2026,24,13.88,37.21,16.33,20.13,22.76,12.88,0.2,0.7117,0.7025
2026-02-16,12.63,25.0,15.11,58.42,0.0,16.15,22.9,1010.55,1,False,2,2026,24,13.63,13.88,26.83,21.57,22.37,9.83,0.0,0.7236,0.6902
2026-02-17,16.04,38.0,12.75,77.0,0.0,10.04,13.2,1014.99,2,False,2,2026,23,12.63,13.63,38.96,13.38,20.34,16.15,0.0,0.7354,0.6776
2026-02-18,26.88,51.0,12.52,81.75,0.0,8.52,16.7,1011.54,3,False,2,2026,24,16.04,12.63,16.79,14.1,17.07,10.04,0.0,0.747,0.6649
2026-02-19,11.14,21.0,13.5,46.91,0.0,18.54,26.9,1007.94,4,False,2,2026,22,26.88,16.04,9.29,18.52,18.51,8.52,0.0,0.7583,0.6519
2026-02-20,25.38,64.0,12.4,54.63,0.0,11.27,24.2,1019.14,5,False,2,2026,24,11.14,26.88,37.21,18.02,18.77,18.54,0.0,0.7694,0.6387
2026-02-21,23.88,74.0,11.49,65.63,0.0,6.99,12.1,1026.48,6,True,2,2026,24,25.38,11.14,13.88,21.13,17.08,11.27,0.0,0.7803,0.6254
2026-02-22,43.58,73.0,11.47,69.83,0.0,6.5,10.9,1024.75,0,True,2,2026,24,23.88,25.38,13.63,20.13,18.51,6.99,0.0,0.7909,0.6119
2026-02-23,63.5,94.0,12.09,75.33,0.0,5.05,8.8,1021.95,1,False,2,2026,24,43.58,23.88,12.63,30.95,22.79,6.5,0.0,0.8014,0.5982
2026-02-24,51.25,92.0,13.04,69.29,0.0,8.3,14.3,1017.33,2,False,2,2026,24,63.5,43.58,16.04,43.65,30.06,5.05,0.0,0.8115,0.5843
2026-02-25,34.54,56.0,11.57,81.42,0.0,5.5,9.8,1018.15,3,False,2,2026,24,51.25,63.5,26.88,52.78,35.09,8.3,0.0,0.8215,0.5702
2026-02-26,34.42,71.0,11.28,84.33,0.0,4.06,8.0,1024.05,4,False,2,2026,24,34.54,51.25,11.14,49.76,36.18,5.5,0.0,0.8312,0.556
2026-02-27,28.83,47.0,10.75,85.42,0.0,5.57,12.3,1021.77,5,False,2,2026,24,34.42,34.54,25.38,40.07,39.51,4.06,0.0,0.8406,0.5416
2026-02-28,15.71,24.0,12.06,85.92,0.9,7.0,12.2,1021.67,6,True,2,2026,24,28.83,34.42,23.88,32.6,40.0,5.57,0.0,0.8498,0.5271
2026-03-01,15.13,24.0,12.3,82.33,2.5,5.85,12.6,1022.13,0,True,3,2026,24,15.71,28.83,43.58,26.32,38.83,7.0,0.9,0.8588,0.5124
2026-03-02,29.13,74.0,10.83,81.71,0.1,5.6,11.4,1018.45,1,False,3,2026,24,15.13,15.71,63.5,19.89,34.77,5.85,2.5,0.8675,0.4975
2026-03-03,23.83,67.0,14.01,74.08,1.1,17.91,29.0,1018.32,2,False,3,2026,24,29.13,15.13,51.25,19.99,29.86,5.6,0.1,0.8759,0.4825
2026-03-04,16.79,29.0,15.16,72.63,0.0,23.85,31.4,1017.19,3,False,3,2026,24,23.83,29.13,34.54,22.7,25.94,17.91,1.1,0.8841,0.4674
2026-03-05,17.78,35.0,13.84,87.35,36.2,22.55,29.9,1012.0,4,False,3,2026,23,16.79,23.83,34.42,23.25,23.41,23.85,0.0,0.892,0.4521
2026-03-06,15.92,25.0,12.79,92.79,35.3,23.33,30.3,1011.05,5,False,3,2026,24,17.78,16.79,28.83,19.47,21.03,22.55,36.2,0.8996,0.4367
2026-03-07,18.21,43.0,12.56,88.42,12.3,10.19,21.8,1016.88,6,True,3,2026,24,15.92,17.78,15.71,16.83,19.18,23.33,35.3,0.907,0.4211
2026-03-08,19.21,31.0,11.12,85.29,6.7,5.6,11.7,1018.83,0,True,3,2026,24,18.21,15.92,15.13,17.3,19.54,10.19,12.3,0.9141,0.4054
2026-03-09,31.04,71.0,11.32,85.92,3.5,4.67,11.7,1017.65,1,False,3,2026,24,19.21,18.21,29.13,17.78,20.12,5.6,6.7,0.921,0.3896
2026-03-10,31.08,62.0,10.57,87.21,0.1,4.47,9.1,1017.61,2,False,3,2026,24,31.04,19.21,23.83,22.82,20.4,4.67,3.5,0.9275,0.3737
2026-03-11,32.5,66.0,11.58,84.17,0.0,6.91,16.0,1020.88,3,False,3,2026,24,31.08,31.04,16.79,27.11,21.43,4.47,0.1,0.9338,0.3577
2026-03-12,34.08,71.0,11.89,86.5,0.3,7.21,17.1,1021.56,4,False,3,2026,24,32.5,31.08,17.78,31.54,23.68,6.91,0.0,0.9399,0.3416
2026-03-13,36.5,51.0,11.25,91.75,0.0,5.66,11.5,1015.44,5,False,3,2026,24,34.08,32.5,15.92,32.55,26.01,7.21,0.3,0.9456,0.3253
2026-03-14,25.58,49.0,10.03,90.83,17.8,7.08,21.6,1002.67,6,True,3,2026,24,36.5,34.08,18.21,34.36,28.95,5.66,0.0,0.9511,0.309
2026-03-15,20.33,56.0,10.54,58.21,0.0,6.93,13.7,1004.87,0,True,3,2026,24,25.58,36.5,19.21,32.05,30.0,7.08,17.8,0.9562,0.2926
2026-03-16,27.0,64.0,10.07,62.17,0.0,6.47,12.6,1015.79,1,False,3,2026,24,20.33,25.58,31.04,27.47,30.16,6.93,0.0,0.9611,0.2761
2026-03-17,49.46,99.0,11.72,83.96,0.0,6.08,10.0,1014.0,2,False,3,2026,24,27.0,20.33,31.08,24.3,29.58,6.47,0.0,0.9657,0.2595
2026-03-18,29.77,60.0,11.64,86.23,0.1,10.31,24.0,1009.36,3,False,3,2026,22,49.46,27.0,32.5,32.26,32.21,6.08,0.0,0.9701,0.2428
2026-03-19,24.58,50.0,12.85,66.88,0.0,14.16,19.3,1014.21,4,False,3,2026,24,29.77,49.46,34.08,35.41,31.82,10.31,0.1,0.9741,0.2261
2026-03-20,27.38,65.0,10.76,67.42,0.0,7.0,13.7,1013.44,5,False,3,2026,24,24.58,29.77,36.5,34.6,30.46,14.16,0.0,0.9778,0.2093
2026-03-21,34.58,65.0,10.18,68.38,0.0,6.83,15.2,1010.31,6,True,3,2026,24,27.38,24.58,25.58,27.24,29.16,7.0,0.0,0.9813,0.1925
2026-03-22,19.88,45.0,10.65,76.25,0.1,8.5,17.5,1007.88,0,True,3,2026,24,34.58,27.38,20.33,28.85,30.44,6.83,0.0,0.9845,0.1755
2026-03-23,18.42,35.0,12.22,78.71,0.3,8.35,15.6,1013.2,1,False,3,2026,24,19.88,34.58,27.0,27.28,30.38,8.5,0.1,0.9873,0.1586
2026-03-24,29.33,74.0,12.66,69.5,0.0,8.11,17.1,1019.25,2,False,3,2026,24,18.42,19.88,49.46,24.29,29.15,8.35,0.3,0.9899,0.1415
2026-03-25,34.88,80.0,13.2,69.04,0.0,8.1,16.2,1014.18,3,False,3,2026,24,29.33,18.42,29.77,22.54,26.28,8.11,0.0,0.9922,0.1245
2026-03-26,20.5,40.0,11.92,69.46,0.8,10.62,18.6,1011.6,4,False,3,2026,24,34.88,29.33,24.58,27.54,27.01,8.1,0.0,0.9942,0.1074
2026-03-27,20.96,34.0,11.61,68.13,0.0,7.6,17.5,1013.09,5,False,3,2026,24,20.5,34.88,27.38,28.24,26.42,10.62,0.8,0.9959,0.0903
2026-03-28,14.46,32.0,11.98,66.83,0.0,6.52,16.4,1015.16,6,True,3,2026,24,20.96,20.5,34.58,25.45,25.51,7.6,0.0,0.9973,0.0731
2026-03-29,15.78,47.0,12.49,40.7,0.2,9.5,22.7,1016.2,0,True,3,2026,23,14.46,20.96,19.88,18.64,22.63,6.52,0.0,0.9984,0.0559
2026-03-30,16.45,31.0,11.94,47.35,0.0,8.71,14.3,1018.77,1,False,3,2026,20,15.78,14.46,18.42,17.07,22.05,9.5,0.2,0.9993,0.0387
2026-03-31,24.38,52.0,13.21,64.79,0.0,7.93,17.1,1015.76,2,False,3,2026,24,16.45,15.78,29.33,15.56,21.77,8.71,0.0,0.9998,0.0215
2026-04-01,29.42,63.0,12.79,72.08,0.2,5.47,10.3,1013.47,3,False,4,2026,24,24.38,16.45,34.88,18.87,21.06,7.93,0.0,1.0,0.0043
2026-04-02,17.83,33.0,13.26,73.0,0.2,8.75,22.0,1009.68,4,False,4,2026,24,29.42,24.38,20.5,23.42,20.28,5.47,0.2,0.9999,-0.0129
2026-04-03,20.63,39.0,13.05,57.67,0.0,7.96,18.4,1015.63,5,False,4,2026,24,17.83,29.42,20.96,23.88,19.9,8.75,0.2,0.9995,-0.0301
2026-04-04,28.29,62.0,14.0,65.42,0.0,5.65,13.2,1020.29,6,True,4,2026,24,20.63,17.83,14.46,22.63,19.85,7.96,0.0,0.9989,-0.0473
2026-04-05,24.83,53.0,15.11,64.13,0.0,8.37,16.3,1021.23,0,True,4,2026,24,28.29,20.63,15.78,22.25,21.83,5.65,0.0,0.9979,-0.0645
2026-04-06,24.5,42.0,15.2,63.54,0.0,7.83,15.3,1021.93,1,False,4,2026,24,24.83,28.29,16.45,24.58,23.12,8.37,0.0,0.9967,-0.0817
2026-04-07,39.04,87.0,14.05,71.71,0.0,4.95,10.9,1018.95,2,False,4,2026,24,24.5,24.83,24.38,25.87,24.27,7.83,0.0,0.9951,-0.0988
2026-04-10,65.88,106.0,17.32,59.92,0.0,6.71,14.3,1013.82,5,False,4,2026,24,39.04,24.5,29.42,29.46,26.36,4.95,0.0,0.9887,-0.1501
2026-04-11,54.08,98.0,17.47,55.96,0.0,7.8,15.5,1009.11,6,True,4,2026,24,65.88,39.04,17.83,43.14,31.57,6.71,0.0,0.9859,-0.1671
2026-04-12,23.21,49.0,15.83,81.92,7.0,5.01,10.4,1006.22,0,True,4,2026,24,54.08,65.88,20.63,53.0,36.75,7.8,0.0,0.9829,-0.184
2026-04-13,19.88,42.0,13.05,82.88,5.8,7.44,12.0,1005.6,1,False,4,2026,24,23.21,54.08,28.29,47.72,37.12,5.01,7.0,0.9796,-0.2009
2026-04-14,24.67,43.0,12.81,77.92,0.0,6.94,16.0,1013.1,2,False,4,2026,24,19.88,23.21,24.83,32.39,35.92,7.44,5.8,0.976,-0.2177
2026-04-15,38.25,71.0,12.37,78.35,0.0,4.76,11.4,1016.74,3,False,4,2026,20,24.67,19.88,24.5,22.59,35.89,6.94,0.0,0.9721,-0.2345
2026-04-16,47.08,88.0,15.69,74.17,0.0,6.91,17.6,1017.85,4,False,4,2026,24,38.25,24.67,39.04,27.6,37.86,4.76,0.0,0.9679,-0.2512
2026-04-17,49.67,85.0,15.95,68.67,0.0,5.62,10.2,1016.89,5,False,4,2026,24,47.08,38.25,65.88,36.67,39.01,6.91,0.0,0.9635,-0.2678
2026-04-18,47.08,78.0,17.25,66.96,0.0,5.63,9.3,1016.47,6,True,4,2026,24,49.67,47.08,54.08,45.0,36.69,5.62,0.0,0.9587,-0.2844
2026-04-19,36.88,63.0,17.63,64.33,0.0,7.08,14.5,1014.75,0,True,4,2026,24,47.08,49.67,23.21,47.94,35.69,5.63,0.0,0.9537,-0.3008
2026-04-20,32.5,73.0,18.29,70.21,0.0,7.41,13.4,1010.8,1,False,4,2026,24,36.88,47.08,19.88,44.54,37.64,7.08,0.0,0.9484,-0.3172
2026-04-21,35.96,63.0,17.36,75.0,0.0,6.68,11.1,1008.59,2,False,4,2026,24,32.5,36.88,24.67,38.82,39.45,7.41,0.0,0.9428,-0.3335
2026-04-22,32.67,77.0,16.82,74.17,0.0,8.48,19.4,1010.34,3,False,4,2026,24,35.96,32.5,38.25,35.11,41.06,6.68,0.0,0.9369,-0.3496
2026-04-23,15.96,40.0,16.79,68.08,0.0,17.23,23.5,1017.23,4,False,4,2026,24,32.67,35.96,47.08,33.71,40.26,8.48,0.0,0.9307,-0.3657
2026-04-24,30.0,67.0,15.35,63.46,0.0,6.17,13.2,1016.44,5,False,4,2026,24,15.96,32.67,49.67,28.2,35.82,17.23,0.0,0.9243,-0.3817
2026-04-25,42.5,78.0,15.85,74.13,0.0,5.25,12.2,1015.33,6,True,4,2026,24,30.0,15.96,47.08,26.21,33.01,6.17,0.0,0.9176,-0.3975
2026-04-26,28.17,47.0,17.86,66.71,0.0,5.67,12.0,1015.84,0,True,4,2026,24,42.5,30.0,36.88,29.49,32.35,5.25,0.0,0.9106,-0.4133
2026-04-27,38.71,72.0,18.58,66.21,0.0,6.03,12.2,1015.35,1,False,4,2026,24,28.17,42.5,32.5,33.56,31.11,5.67,0.0,0.9034,-0.4289
2026-04-28,36.83,71.0,17.55,72.21,0.0,6.28,12.6,1011.27,2,False,4,2026,24,38.71,28.17,35.96,36.46,32.0,6.03,0.0,0.8958,-0.4444
2026-04-29,13.27,31.0,18.13,76.55,0.0,11.76,18.1,1010.04,3,False,4,2026,22,36.83,38.71,32.67,34.57,32.12,6.28,0.0,0.8881,-0.4597
2026-04-30,18.71,43.0,18.15,75.75,0.2,8.67,16.7,1013.38,4,False,4,2026,24,13.27,36.83,15.96,29.6,29.35,11.76,0.0,0.88,-0.475
2026-05-01,10.42,16.0,18.3,72.0,0.2,15.72,24.0,1018.62,5,False,5,2026,24,18.71,13.27,30.0,22.94,29.74,8.67,0.2,0.8717,-0.49
2026-05-02,11.67,18.0,17.4,79.54,2.4,8.62,12.8,1019.29,6,True,5,2026,24,10.42,18.71,42.5,14.13,26.94,15.72,0.2,0.8631,-0.505
2026-05-03,10.42,22.0,16.84,82.42,2.0,7.71,14.0,1013.48,0,True,5,2026,24,11.67,10.42,28.17,13.6,22.54,8.62,2.4,0.8543,-0.5197
2026-05-04,28.54,72.0,17.62,81.04,6.3,8.24,19.1,1009.4,1,False,5,2026,24,10.42,11.67,38.71,10.84,20.0,7.71,2.0,0.8452,-0.5344
2026-05-05,27.63,64.0,16.07,78.42,1.0,5.57,14.0,1008.33,2,False,5,2026,24,28.54,10.42,36.83,16.88,18.55,8.24,6.3,0.8359,-0.5488
2026-05-06,25.79,40.0,15.51,76.13,0.6,6.78,14.3,1008.8,3,False,5,2026,24,27.63,28.54,13.27,22.2,17.24,5.57,1.0,0.8264,-0.5632
2026-05-07,18.5,40.0,15.5,77.17,1.2,7.81,14.1,1010.61,4,False,5,2026,24,25.79,27.63,18.71,27.32,19.03,6.78,0.6,0.8165,-0.5773
2026-05-08,27.79,71.0,16.04,76.42,0.4,6.85,11.8,1010.99,5,False,5,2026,24,18.5,25.79,10.42,23.97,19.0,7.81,1.2,0.8065,-0.5913
2026-05-09,20.67,41.0,16.32,84.79,15.9,9.95,19.3,1010.2,6,True,5,2026,24,27.79,18.5,11.67,24.03,21.48,6.85,0.4,0.7962,-0.6051
2026-05-10,15.64,30.0,17.1,75.68,0.6,11.98,20.2,1008.82,0,True,5,2026,22,20.67,27.79,10.42,22.32,22.76,9.95,15.9,0.7856,-0.6187
2026-05-13,21.75,32.0,16.13,79.38,3.5,8.26,16.2,1010.28,3,False,5,2026,24,15.64,20.67,28.54,21.37,23.51,11.98,0.6,0.7527,-0.6584
2026-05-14,17.13,31.0,17.27,61.17,0.0,9.2,24.3,1004.83,4,False,5,2026,24,21.75,15.64,27.63,19.35,22.54,8.26,3.5,0.7412,-0.6713
2026-05-15,17.32,30.0,14.57,69.45,2.4,8.44,18.9,1002.15,5,False,5,2026,22,17.13,21.75,25.79,18.17,21.04,9.2,0.0,0.7296,-0.6839
2026-05-16,18.63,37.0,14.1,65.92,0.0,7.93,15.9,1010.35,6,True,5,2026,24,17.32,17.13,18.5,18.73,19.83,8.44,2.4,0.7177,-0.6964
2026-05-17,13.0,22.0,16.76,65.46,1.4,8.02,13.2,1013.38,0,True,5,2026,24,18.63,17.32,27.79,17.69,19.85,7.93,0.0,0.7056,-0.7086
2026-05-18,24.0,51.0,16.48,78.63,3.1,5.69,13.3,1014.7,1,False,5,2026,24,13.0,18.63,20.67,16.32,17.73,8.02,1.4,0.6933,-0.7207
2026-05-19,28.79,60.0,18.26,81.79,0.4,6.94,15.9,1016.83,2,False,5,2026,24,24.0,13.0,15.64,18.54,18.21,5.69,3.1,0.6808,-0.7325
2026-05-20,31.21,67.0,20.02,72.54,0.0,5.84,12.0,1021.42,3,False,5,2026,24,28.79,24.0,21.75,21.93,20.09,6.94,0.4,0.6681,-0.7441
2026-05-21,46.75,77.0,21.06,64.63,0.0,7.45,12.2,1022.13,4,False,5,2026,24,31.21,28.79,17.13,28.0,21.44,5.84,0.0,0.6552,-0.7555
2026-05-22,37.0,60.0,21.05,64.54,0.0,5.85,9.7,1021.93,5,False,5,2026,24,46.75,31.21,17.32,35.58,25.67,7.45,0.0,0.6421,-0.7667
2026-05-23,37.42,70.0,20.95,79.5,0.0,6.23,11.7,1022.09,6,True,5,2026,24,37.0,46.75,18.63,38.32,28.48,5.85,0.0,0.6288,-0.7776
2026-05-24,52.04,97.0,21.71,79.92,0.0,4.79,10.6,1022.7,0,True,5,2026,24,37.42,37.0,13.0,40.39,31.17,6.23,0.0,0.6153,-0.7883
2026-05-25,34.88,80.0,21.81,66.46,0.0,5.07,11.5,1024.68,1,False,5,2026,24,52.04,37.42,24.0,42.15,36.74,4.79,0.0,0.6016,-0.7988
2026-05-26,48.0,84.0,22.77,56.88,0.0,6.53,13.3,1023.67,2,False,5,2026,24,34.88,52.04,28.79,41.45,38.3,5.07,0.0,0.5878,-0.809
2026-05-27,31.25,72.0,24.24,47.79,0.0,7.48,15.0,1018.88,3,False,5,2026,24,48.0,34.88,31.21,44.97,41.04,6.53,0.0,0.5738,-0.819
2026-05-28,43.96,116.0,26.45,40.58,0.0,8.3,15.0,1015.63,4,False,5,2026,24,31.25,48.0,46.75,38.04,41.05,7.48,0.0,0.5596,-0.8288
2026-05-29,42.88,95.0,25.31,49.38,0.0,6.71,14.5,1016.72,5,False,5,2026,24,43.96,31.25,37.0,41.07,40.65,8.3,0.0,0.5452,-0.8383
2026-05-30,23.79,54.0,23.42,69.67,0.0,5.49,12.2,1016.98,6,True,5,2026,24,42.88,43.96,37.42,39.36,41.49,6.71,0.0,0.5307,-0.8475
2026-05-31,32.83,53.0,23.37,74.63,0.0,6.31,13.4,1015.45,0,True,5,2026,24,23.79,42.88,52.04,36.88,39.54,5.49,0.0,0.5161,-0.8566
2026-06-01,16.05,36.0,23.42,76.15,0.0,9.75,16.8,1013.72,1,False,6,2026,20,32.83,23.79,34.88,33.17,36.8,6.31,0.0,0.5012,-0.8653
2026-06-02,13.94,44.0,22.85,76.94,0.0,9.56,19.2,1010.21,2,False,6,2026,18,16.05,32.83,48.0,24.22,34.11,9.75,0.0,0.4863,-0.8738
2026-06-03,17.75,33.0,22.17,58.83,0.0,10.95,18.3,1013.21,3,False,6,2026,24,13.94,16.05,31.25,20.94,29.24,9.56,0.0,0.4712,-0.882
2026-06-04,18.13,40.0,22.08,77.13,16.7,12.86,20.1,1009.72,4,False,6,2026,24,17.75,13.94,43.96,15.91,27.31,10.95,0.0,0.4559,-0.89
2026-06-05,16.79,38.0,18.5,79.38,3.5,9.46,17.1,1013.33,5,False,6,2026,24,18.13,17.75,42.88,16.61,23.62,12.86,16.7,0.4405,-0.8977
2026-06-06,15.13,32.0,20.74,79.0,0.0,7.06,16.0,1015.35,6,True,6,2026,24,16.79,18.13,23.79,17.56,19.9,9.46,3.5,0.425,-0.9052
2026-06-07,21.5,38.0,21.13,77.13,0.0,6.16,12.7,1019.79,0,True,6,2026,24,15.13,16.79,32.83,16.68,18.66,7.06,0.0,0.4094,-0.9124
2026-06-08,37.67,125.0,21.85,73.04,0.0,7.39,15.2,1015.85,1,False,6,2026,24,21.5,15.13,16.05,17.81,17.04,6.16,0.0,0.3936,-0.9193
2026-06-09,20.63,44.0,22.4,77.42,2.4,7.68,16.4,1014.68,2,False,6,2026,24,37.67,21.5,13.94,24.77,20.13,7.39,0.0,0.3777,-0.9259
2026-06-10,19.46,36.0,20.45,74.83,2.9,8.13,15.4,1015.61,3,False,6,2026,24,20.63,37.67,17.75,26.6,21.09,7.68,2.4,0.3617,-0.9323
2026-06-11,22.96,39.0,21.0,66.04,0.7,7.93,12.1,1019.72,4,False,6,2026,24,19.46,20.63,18.13,25.92,21.33,8.13,2.9,0.3456,-0.9384
2026-06-12,37.33,80.0,22.95,61.54,0.0,7.02,14.6,1021.7,5,False,6,2026,24,22.96,19.46,16.79,21.02,22.02,7.93,0.7,0.3294,-0.9442
2026-06-13,37.83,66.0,25.83,47.63,0.0,8.58,15.7,1018.58,6,True,6,2026,24,37.33,22.96,15.13,26.58,24.95,7.02,0.0,0.3131,-0.9497
2026-06-14,33.96,62.0,25.71,42.17,0.0,6.89,12.6,1012.92,0,True,6,2026,24,37.83,37.33,21.5,32.71,28.2,8.58,0.0,0.2967,-0.955
2026-06-15,37.17,77.0,25.94,43.54,0.1,8.48,18.0,1010.15,1,False,6,2026,24,33.96,37.83,37.67,36.37,29.98,6.89,0.0,0.2802,-0.9599
2026-06-16,38.73,65.0,25.32,39.82,0.0,6.21,12.6,1013.88,2,False,6,2026,22,37.17,33.96,20.63,36.32,29.91,8.48,0.1,0.2637,-0.9646
2026-06-17,53.42,100.0,25.14,52.25,0.0,6.6,13.6,1016.47,3,False,6,2026,24,38.73,37.17,19.46,36.62,32.49,6.21,0.0,0.247,-0.969
2026-06-18,24.46,52.0,23.66,75.21,0.0,6.79,13.5,1016.18,4,False,6,2026,24,53.42,38.73,22.96,43.11,37.34,6.6,0.0,0.2303,-0.9731
2026-06-19,23.46,44.0,25.38,50.46,0.0,8.61,14.3,1014.99,5,False,6,2026,24,24.46,53.42,37.33,38.87,37.56,6.79,0.0,0.2135,-0.9769
2026-06-20,16.33,35.0,26.83,51.04,0.0,7.7,12.1,1017.28,6,True,6,2026,24,23.46,24.46,37.83,33.78,35.58,8.61,0.0,0.1967,-0.9805
2026-06-21,29.46,81.0,27.48,47.38,0.0,5.7,12.5,1020.03,0,True,6,2026,24,16.33,23.46,33.96,21.42,32.5,7.7,0.0,0.1798,-0.9837
2026-06-22,65.54,132.0,28.79,44.67,0.0,8.28,16.2,1017.45,1,False,6,2026,24,29.46,16.33,37.17,23.08,31.86,5.7,0.0,0.1628,-0.9867
2026-06-23,35.5,69.0,27.51,57.21,0.0,6.18,10.8,1014.62,2,False,6,2026,24,65.54,29.46,38.73,37.11,35.91,8.28,0.0,0.1458,-0.9893
2026-06-24,48.13,119.0,27.1,68.08,0.0,6.46,13.5,1013.08,3,False,6,2026,24,35.5,65.54,53.42,43.5,35.45,6.18,0.0,0.1287,-0.9917
2026-06-25,34.67,70.0,27.95,56.0,0.0,8.39,17.4,1012.97,4,False,6,2026,24,48.13,35.5,24.46,49.72,34.7,6.46,0.0,0.1117,-0.9937
2026-06-26,28.79,63.0,27.98,55.46,0.0,8.53,15.6,1014.65,5,False,6,2026,24,34.67,48.13,23.46,39.43,36.16,8.39,0.0,0.0945,-0.9955
2026-06-27,59.63,134.0,27.84,58.88,0.0,6.92,15.3,1015.86,6,True,6,2026,24,28.79,34.67,16.33,37.2,36.92,8.53,0.0,0.0774,-0.997
2026-06-28,41.75,110.0,28.38,55.92,0.0,6.98,14.2,1015.9,0,True,6,2026,24,59.63,28.79,29.46,41.03,43.1,6.92,0.0,0.0602,-0.9982
2026-06-29,25.21,75.0,29.33,54.38,1.4,8.45,15.0,1016.49,1,False,6,2026,24,41.75,59.63,65.54,43.39,44.86,6.98,0.0,0.043,-0.9991
2026-06-30,30.54,58.0,28.62,57.71,0.4,8.14,17.9,1016.3,2,False,6,2026,24,25.21,41.75,35.5,42.2,39.1,8.45,1.4,0.0258,-0.9997
2026-07-01,18.5,31.0,26.61,66.36,0.0,8.01,18.2,1015.92,3,False,7,2026,22,30.54,25.21,48.13,32.5,38.39,8.14,0.4,0.0086,-1.0
2026-07-02,22.2,41.0,26.7,53.65,0.0,7.28,18.2,1016.36,4,False,7,2026,20,18.5,30.54,34.67,24.75,34.16,8.01,0.0,-0.0086,-1.0
2026-07-03,22.75,59.0,26.94,47.33,0.0,9.52,21.6,1018.25,5,False,7,2026,24,22.2,18.5,28.79,23.75,32.37,7.28,0.0,-0.0258,-0.9997
2026-07-04,12.33,30.0,27.94,46.04,0.0,9.04,20.2,1019.75,6,True,7,2026,24,22.75,22.2,59.63,21.15,31.51,9.52,0.0,-0.043,-0.9991
2026-07-05,23.58,82.0,28.81,42.42,0.0,9.99,21.3,1017.89,0,True,7,2026,24,12.33,22.75,41.75,19.09,24.75,9.04,0.0,-0.0602,-0.9982
2026-07-06,43.29,158.0,28.67,46.71,0.0,8.92,19.4,1015.54,1,False,7,2026,24,23.58,12.33,25.21,19.55,22.16,9.99,0.0,-0.0774,-0.997
2026-07-07,39.33,114.0,27.98,54.63,0.0,7.34,13.8,1014.85,2,False,7,2026,24,43.29,23.58,30.54,26.4,24.74,8.92,0.0,-0.0945,-0.9955
2026-07-08,38.96,99.0,29.8,51.08,0.0,6.69,15.9,1012.71,3,False,7,2026,24,39.33,43.29,18.5,35.4,26.0,7.34,0.0,-0.1117,-0.9937
2026-07-09,51.63,146.0,30.01,40.08,0.0,6.49,15.6,1008.81,4,False,7,2026,24,38.96,39.33,22.2,40.53,28.92,6.69,0.0,-0.1287,-0.9917
2026-07-10,30.83,73.0,28.17,49.42,0.0,7.64,15.1,1007.71,5,False,7,2026,24,51.63,38.96,22.75,43.31,33.12,6.49,0.0,-0.1458,-0.9893
2026-07-11,9.04,22.0,26.45,76.46,0.0,9.97,17.5,1010.17,6,True,7,2026,24,30.83,51.63,12.33,40.47,34.28,7.64,0.0,-0.1628,-0.9867
2026-07-12,11.54,25.0,26.98,69.33,0.0,10.67,17.0,1011.82,0,True,7,2026,24,9.04,30.83,23.58,30.5,33.81,9.97,0.0,-0.1798,-0.9837
2026-07-13,18.29,40.0,27.38,65.17,0.0,8.9,17.0,1010.72,1,False,7,2026,24,11.54,9.04,43.29,17.14,32.09,10.67,0.0,-0.1967,-0.9805
2026-07-14,17.08,36.0,27.25,77.08,0.0,7.62,13.4,1012.75,2,False,7,2026,24,18.29,11.54,39.33,12.96,28.52,8.9,0.0,-0.2135,-0.9769
2026-07-15,18.88,35.0,29.51,69.25,0.0,10.4,25.4,1012.5,3,False,7,2026,24,17.08,18.29,38.96,15.64,25.34,7.62,0.0,-0.2303,-0.9731
2026-07-16,19.54,46.0,28.32,78.54,0.0,7.62,15.4,1012.62,4,False,7,2026,24,18.88,17.08,51.63,18.08,22.47,10.4,0.0,-0.247,-0.969
2026-07-17,20.95,38.0,28.18,75.18,0.0,8.46,18.4,1011.1,5,False,7,2026,22,19.54,18.88,30.83,18.5,17.89,7.62,0.0,-0.2637,-0.9646
2026-07-18,13.5,37.0,28.42,65.67,0.0,6.47,14.7,1011.16,6,True,7,2026,24,20.95,19.54,9.04,19.79,16.47,8.46,0.0,-0.2802,-0.9599
2026-07-19,17.08,44.0,29.43,56.88,0.0,6.36,16.4,1010.51,0,True,7,2026,24,13.5,20.95,11.54,18.0,17.11,6.47,0.0,-0.2967,-0.955
2026-07-20,26.91,49.0,29.11,59.91,0.0,6.57,15.2,1011.1,1,False,7,2026,23,17.08,13.5,18.29,17.18,17.9,6.36,0.0,-0.3131,-0.9497
